Name,X_Coordinate,Y_Coordinate,Population,Distance
City_735,80.59,28.52,223986,460.0
City_736,80.34,29.74,765202,111.44
City_737,83.28,29.69,785919,112.69
City_738,82.84,29.38,588966,82.71
City_739,85.8,27.65,517420,69.24
City_740,88.6,29.41,792071,203.97
City_741,88.94,29.39,335900,494.46
City_742,85.35,28.36,111448,438.64
City_743,88.9,30.0,150849,3.41
City_744,84.01,28.0,812517,5.94
City_745,85.49,27.25,184595,264.95
City_746,80.2,27.73,593329,105.03
City_747,82.58,29.49,768730,454.3
City_748,83.51,28.1,121113,109.56
City_749,84.78,28.65,125397,118.77
City_750,84.79,29.14,312546,298.32
City_751,83.81,29.06,602575,382.42
City_752,82.97,28.28,352665,11.33
City_753,81.97,26.4,945666,216.56
City_754,85.42,29.46,66398,324.27
City_755,85.47,26.59,321800,28.92
City_756,83.02,26.08,557866,321.3
City_757,82.43,26.19,570131,118.03
City_758,80.42,26.82,947465,110.12
City_759,86.91,29.42,868164,7.04
City_760,82.29,28.51,632552,397.48
City_761,83.02,27.62,152852,62.61
City_762,87.14,27.94,81765,357.54
City_763,81.16,28.95,755253,331.49
City_764,82.75,26.71,298833,324.84
City_765,88.39,29.92,464959,344.67
City_766,88.9,27.92,336885,181.8
City_767,81.46,28.4,887744,332.43
City_768,82.82,28.51,889621,158.11
City_769,84.26,28.62,438976,313.87
City_770,86.27,26.99,121995,146.65
City_771,88.94,27.06,670852,396.46
City_772,88.82,29.54,510740,53.51
City_773,85.65,27.54,357633,206.59
City_774,87.81,27.82,537931,333.78
City_775,84.52,29.07,662918,321.48
City_776,88.08,27.36,900515,32.51
City_777,86.22,29.41,193833,15.45
City_778,82.56,28.98,556292,402.48
City_779,87.01,29.52,945898,131.18
City_780,83.06,28.67,954862,162.35
City_781,87.35,28.26,162172,448.23
City_782,85.08,27.98,828509,9.16
City_783,84.29,26.9,514805,327.72
City_784,84.56,29.76,18425,192.96
City_785,86.72,27.52,596633,454.98
City_786,84.36,29.52,833803,342.44
City_787,84.58,26.88,596477,56.41
City_788,81.6,28.34,168097,182.82
City_789,85.45,28.12,371247,467.59
City_790,83.4,28.41,380472,444.44
City_791,84.7,29.44,188149,20.29
City_792,81.87,26.14,18362,106.45
City_793,86.46,27.56,403117,460.29
City_794,85.4,26.71,790642,386.25
City_795,88.07,26.83,749783,56.8
City_796,80.39,28.97,698223,259.53
City_797,84.56,28.85,796453,36.0
City_798,88.11,27.95,190495,291.66
City_799,81.59,29.91,145271,185.36
City_800,85.68,28.57,141152,495.45
City_801,84.54,26.54,16151,76.75
City_802,87.27,28.14,136313,160.4
City_803,80.26,29.84,471811,120.48
City_804,81.87,29.34,376742,460.64
City_805,86.81,27.24,976127,478.31
City_806,85.29,29.31,466007,203.66
City_807,85.14,26.7,797402,433.57
City_808,80.95,26.42,245348,178.26
City_809,82.62,26.15,536299,418.79
City_810,84.93,28.69,394453,87.59
City_811,81.24,26.74,893057,221.67
City_812,87.75,28.91,205237,6.3
City_813,86.36,27.75,410002,111.84
City_814,83.81,28.39,796250,476.64
City_815,86.31,29.86,601446,72.5
City_816,84.37,26.97,266198,449.59
City_817,83.81,28.27,996916,71.51
City_818,80.61,26.06,841624,140.36
City_819,84.93,29.14,929526,261.14
City_820,86.03,29.23,766069,154.34
City_821,86.94,28.5,918541,214.75
City_822,83.14,29.76,166250,160.21
City_823,80.27,28.9,801896,143.3
City_824,84.62,29.46,446384,359.15
City_825,81.34,28.15,272366,26.73
City_826,86.25,29.26,434867,378.99
City_827,86.96,29.51,538179,243.65
City_828,84.44,26.01,957256,459.38
City_829,85.06,28.27,403715,294.76
City_830,83.03,26.31,297983,442.91
City_831,88.22,26.85,820484,417.79
City_832,84.31,27.36,49006,292.06
City_833,87.89,28.64,543401,25.76
City_834,82.63,29.52,772127,429.14
City_835,85.73,26.68,544102,95.03
City_836,85.37,26.63,218724,361.64
City_837,86.2,26.93,777961,4.29
City_838,83.4,29.33,215347,178.41
City_839,80.37,27.34,250250,229.99
City_840,84.77,26.2,266765,317.34
City_841,85.52,27.96,47670,319.87
City_842,82.49,27.31,89760,29.84
City_843,87.86,28.28,174042,39.08
City_844,84.65,27.74,794088,114.37
City_845,86.46,27.14,126334,261.48
City_846,86.95,27.51,469760,434.59
City_847,84.07,27.66,911535,204.02
City_848,85.74,27.43,475634,198.0
City_849,80.62,28.08,232581,309.01
City_850,88.21,28.6,608187,170.2
City_851,83.1,29.61,539130,149.1
City_852,81.71,27.92,816434,33.41
City_853,88.55,26.74,771486,336.42
City_854,86.23,26.92,706682,401.32
City_855,81.68,29.94,437711,359.73
City_856,86.14,28.99,269732,307.73
City_857,80.31,27.9,273305,151.33
City_858,81.33,26.49,765216,301.83
City_859,81.52,27.78,919149,310.25
City_860,80.21,26.83,576762,457.71
City_861,88.21,26.71,167634,343.54
City_862,83.06,26.23,323744,251.4
City_863,81.29,29.96,299738,338.75
City_864,80.63,29.12,174668,414.24
City_865,80.93,29.63,871195,83.93
City_866,82.29,26.31,142115,499.23
City_867,86.94,27.79,156296,265.12
City_868,80.87,27.31,498282,397.4
City_869,82.52,26.63,530871,114.02
City_870,82.88,27.34,727866,362.81
City_871,85.81,27.34,949653,346.68
City_872,85.79,29.54,409713,365.05
City_873,85.6,26.64,868750,453.55
City_874,81.56,28.62,80003,11.23
City_875,86.27,27.5,949865,59.87
City_876,85.8,27.44,231126,252.75
City_877,82.92,26.68,650460,70.31
City_878,84.69,26.91,174524,409.07
City_879,88.43,26.2,219119,274.55
City_880,81.79,26.73,320216,351.8
City_881,82.59,28.39,252912,331.81
City_882,88.33,29.82,519731,486.26
City_883,81.29,27.96,254435,17.04
City_884,85.0,28.35,96787,186.19
City_885,80.1,26.81,890420,396.99
City_886,81.19,27.73,112235,115.81
City_887,88.74,28.11,71527,111.75
City_888,80.59,28.53,186212,376.22
City_889,82.59,26.4,139084,124.84
City_890,87.0,26.79,753095,478.0
City_891,88.78,28.23,600118,424.01
City_892,80.83,27.95,97138,148.39
City_893,87.39,28.62,507724,445.22
City_894,80.29,26.36,334460,187.92
City_895,84.13,28.58,649727,160.76
City_896,80.88,28.75,129011,13.62
City_897,86.07,26.89,808548,405.38
City_898,82.58,27.29,814402,41.3
City_899,80.1,28.39,152644,1.3
City_900,83.69,29.48,611189,130.59
City_901,83.47,29.66,148925,324.72
City_902,85.7,29.34,131882,172.64
City_903,86.32,26.59,658499,322.19
City_904,81.67,29.27,677269,466.85
City_905,80.99,27.9,499409,193.57
City_906,83.97,29.25,869658,222.27
City_907,83.69,26.87,650669,316.71
City_908,80.29,29.15,652085,378.34
City_909,82.95,29.06,271665,496.51
City_910,82.92,27.25,432921,249.3
City_911,83.06,27.74,162179,279.27
City_912,81.05,26.84,452461,52.19
City_913,84.22,29.41,895164,94.22
City_914,88.36,27.27,298421,449.82
City_915,87.82,26.74,199131,175.93
City_916,86.78,26.86,437476,166.6
City_917,82.66,29.36,260369,431.04
City_918,83.02,26.43,458603,152.22
City_919,82.15,27.5,829458,172.08
City_920,83.97,27.59,594975,263.84
City_921,88.59,29.08,196154,389.17
City_922,87.4,29.11,41531,57.75
City_923,87.1,28.66,894415,131.44
City_924,82.43,26.01,367084,169.73
City_925,84.0,27.92,724408,245.23
City_926,85.08,26.41,485443,411.84
City_927,81.03,26.98,449100,145.72
City_928,87.61,26.75,85940,219.4
City_929,81.24,27.3,428849,13.51
City_930,81.55,26.27,831021,265.49
City_931,87.24,28.62,633146,417.77
City_932,80.92,27.99,998514,430.92
City_933,86.79,29.48,314144,52.77
City_934,88.04,28.02,200040,293.66
City_935,80.47,28.26,883995,219.32
City_936,81.03,27.18,980455,229.37
City_937,83.1,28.9,413695,395.11
City_938,85.87,26.99,340662,237.76
City_939,81.64,29.04,828813,122.77
City_940,84.87,28.99,657187,138.4
City_941,85.47,26.78,376683,104.03
City_942,82.98,27.46,437745,263.19
City_943,82.35,28.4,443313,105.55
City_944,88.38,28.08,814976,121.94
City_945,85.47,29.52,844681,254.88
City_946,87.9,26.06,39858,387.07
City_947,84.8,27.14,706717,150.4
City_948,83.86,29.35,242226,437.03
City_949,83.39,27.36,216134,195.23
City_950,83.27,26.79,28218,162.52
City_951,80.42,28.04,733644,144.97
City_952,84.92,29.7,292985,409.7
City_953,80.3,29.11,940317,110.25
City_954,86.24,28.34,818828,51.83
City_955,85.81,28.81,78262,120.0
City_956,80.09,29.71,77447,158.7
City_957,85.59,26.33,392918,341.43
City_958,88.34,28.49,219612,397.27
City_959,85.92,26.73,695197,140.4
City_960,88.43,29.23,919390,292.22
City_961,80.86,28.4,623905,234.72
City_962,82.67,27.42,910781,356.21
City_963,88.93,29.43,174315,456.89
City_964,85.57,27.49,955214,390.78
City_965,84.65,27.4,97635,109.45
City_966,85.53,26.83,470691,132.1
City_967,82.64,29.09,286251,277.8
City_968,82.26,26.83,95172,73.69
City_969,88.46,28.35,140280,189.75
City_970,87.37,29.23,191628,276.67
City_971,87.82,27.26,193146,373.3
City_972,87.4,28.58,387801,356.41
City_973,83.4,28.94,167372,32.91
City_974,86.47,27.58,55398,20.53
City_975,88.21,29.91,832762,210.01
City_976,82.82,28.7,192716,265.33
City_977,84.49,28.68,907165,204.38
City_978,80.18,29.24,433832,318.65
City_979,84.62,28.59,801265,131.91
City_980,85.32,29.78,448214,264.51
City_981,86.74,28.12,152134,218.75
City_982,85.74,27.21,898110,492.2
City_983,81.73,28.44,775626,295.95
City_984,81.43,26.47,628196,193.0
City_985,81.1,26.1,507807,453.27
City_986,80.14,28.85,452480,24.52
City_987,83.42,27.48,630896,21.15
City_988,86.45,28.69,126905,267.47
City_989,88.18,28.69,913733,425.39
City_990,84.27,29.63,894796,497.04
City_991,80.19,27.18,409178,238.05
City_992,83.47,26.89,98691,342.71
City_993,84.48,29.58,971126,189.52
City_994,88.46,28.47,167207,92.46
City_995,82.76,29.62,591257,475.8
City_996,88.21,28.28,355184,345.16
City_997,82.9,26.72,843764,134.43
City_998,82.22,29.3,97575,218.87
City_999,86.82,29.51,55749,164.52
City_1000,83.07,29.25,403519,176.13
City_1001,83.58,28.01,64449,295.41
City_1002,86.57,29.19,770845,167.52
City_1003,85.14,29.42,746269,471.45
City_1004,87.21,26.69,272179,84.82
City_1005,85.05,29.83,703505,34.7
City_1006,87.82,29.42,707385,448.28
City_1007,86.79,26.93,432720,161.2
City_1008,82.09,28.47,687572,260.45
City_1009,82.23,29.02,171372,418.54
City_1010,88.49,27.86,174922,440.99
City_1011,82.54,27.31,214102,236.28
City_1012,84.41,27.76,591586,32.43
City_1013,84.45,28.27,744937,404.51
City_1014,81.46,27.76,979812,473.25
City_1015,88.74,28.86,677036,63.48
City_1016,82.35,28.74,631867,83.74
City_1017,82.47,26.91,844218,223.93
City_1018,84.61,26.34,590164,428.56
City_1019,81.19,29.57,516851,145.62
City_1020,81.62,28.21,773413,278.47
City_1021,86.65,26.41,520602,70.41
City_1022,88.05,26.76,540550,344.35
City_1023,82.83,26.94,682390,72.97
City_1024,85.93,26.74,603929,285.33
City_1025,81.77,29.2,154821,17.22
City_1026,82.43,27.78,70595,466.12
City_1027,86.42,28.41,354418,94.41
City_1028,88.77,26.83,162011,418.58
City_1029,80.69,27.89,352631,134.07
City_1030,82.75,28.72,983267,472.52
City_1031,81.28,27.04,658098,495.45
City_1032,81.39,27.05,555049,70.08
City_1033,87.27,27.59,387886,59.71
City_1034,85.51,26.97,510396,474.01
City_1035,83.09,29.1,352559,267.05
City_1036,87.67,27.64,147641,306.5
City_1037,87.81,28.96,886520,248.85
City_1038,87.07,26.64,304572,463.0
City_1039,87.12,26.39,544888,337.36
City_1040,83.44,28.44,145956,215.47
City_1041,81.95,29.66,917314,277.25
City_1042,83.93,29.98,441161,239.76
City_1043,82.33,29.56,82129,440.91
City_1044,84.02,29.17,966681,441.97
City_1045,80.39,27.8,836359,286.37
City_1046,84.85,28.58,633990,333.43
City_1047,88.0,28.73,854133,325.14
City_1048,81.47,28.95,776962,300.91
City_1049,86.02,29.35,759012,15.18
City_1050,83.74,29.35,918405,119.91
City_1051,83.77,26.36,226429,405.36
City_1052,88.56,28.31,654213,7.73
City_1053,80.81,26.75,259212,239.66
City_1054,82.01,29.28,770920,399.47
City_1055,80.67,29.22,776371,71.03
City_1056,87.21,26.75,189941,10.36
City_1057,88.57,29.05,447235,28.86
City_1058,80.36,26.32,145712,18.45
City_1059,86.57,29.03,824051,473.13
City_1060,81.09,29.7,390180,288.04
City_1061,87.74,27.82,928546,429.97
City_1062,80.02,29.84,571402,170.22
City_1063,80.6,26.39,184733,55.98
City_1064,86.11,27.54,882853,198.06
City_1065,86.63,26.52,775475,10.51
City_1066,81.72,28.37,367108,59.02
City_1067,82.65,27.1,634099,426.89
City_1068,80.7,27.37,814229,348.25
City_1069,80.62,27.08,350813,58.6
City_1070,85.99,27.55,405664,195.89
City_1071,86.9,29.82,356749,494.17
City_1072,80.9,28.97,501398,471.15
City_1073,85.99,27.94,237676,414.0
City_1074,84.88,27.27,678698,127.17
City_1075,83.94,27.9,734572,373.85
City_1076,82.29,29.84,613464,337.98
City_1077,82.4,26.48,576843,35.37
City_1078,83.18,29.49,48424,401.29
City_1079,82.01,28.35,345084,132.82
City_1080,81.75,26.84,653161,376.6
City_1081,80.11,27.25,416268,71.59
City_1082,84.59,27.16,925112,387.13
City_1083,81.9,28.3,160724,474.4
City_1084,87.45,26.05,161819,489.33
City_1085,81.38,26.06,762604,432.03
City_1086,83.92,28.13,275799,71.49
City_1087,88.14,28.28,535737,303.58
City_1088,87.39,28.62,791587,100.43
City_1089,85.27,29.02,650561,348.77
City_1090,86.08,26.51,587991,126.97
City_1091,84.73,28.48,65632,397.0
City_1092,88.2,26.09,617837,56.05
City_1093,84.77,27.55,242700,358.84
City_1094,81.56,29.38,869498,279.53
City_1095,86.93,29.01,182530,309.07
City_1096,86.29,29.97,831631,134.94
City_1097,86.76,26.69,883949,293.69
City_1098,83.17,29.61,355392,412.81
City_1099,82.55,26.5,268460,40.32
City_1100,84.89,26.81,440867,417.52
City_1101,88.26,28.28,217192,125.98
City_1102,80.6,29.61,466429,251.38
City_1103,88.32,26.94,85337,333.73
City_1104,86.17,29.36,695424,15.15
City_1105,83.55,27.75,754761,83.74
City_1106,88.21,28.25,813099,417.01
City_1107,85.72,26.26,497098,409.65
City_1108,85.5,26.32,857625,47.23
City_1109,86.95,26.27,319187,329.89
City_1110,85.46,28.27,486234,294.59
City_1111,84.04,28.12,454884,301.78
City_1112,86.76,26.01,467253,475.88
City_1113,83.96,29.34,752202,238.33
City_1114,83.44,28.97,199273,337.59
City_1115,81.86,29.34,787178,134.72
City_1116,81.63,27.74,919876,237.27
City_1117,85.67,26.95,783788,372.3
City_1118,86.08,27.43,435090,146.5
City_1119,85.2,28.02,389411,336.59
City_1120,83.65,28.53,807958,216.81
City_1121,80.18,28.76,948657,252.77
City_1122,84.74,29.9,374312,180.31
City_1123,80.9,28.38,515927,278.77
City_1124,87.38,29.82,53091,186.2
City_1125,86.41,27.69,964633,447.49
City_1126,83.5,26.3,256186,232.92
City_1127,82.54,27.72,620347,497.1
City_1128,88.04,27.24,777233,270.65
City_1129,83.54,29.64,983579,276.55
City_1130,81.15,26.4,652006,68.83
City_1131,81.1,29.85,537912,212.72
City_1132,86.46,26.0,433721,146.38
City_1133,87.38,27.48,66806,97.77
City_1134,81.19,27.64,886025,121.65
City_1135,81.16,29.39,374237,282.2
City_1136,83.24,29.37,196633,260.97
City_1137,86.17,29.74,94023,280.64
City_1138,88.68,28.21,44043,395.41
City_1139,80.3,28.28,960665,461.82
City_1140,87.1,28.33,689439,29.55
City_1141,86.39,26.47,569751,425.74
City_1142,86.49,29.11,753322,361.3
City_1143,81.73,27.38,827697,62.87
City_1144,82.0,27.24,208426,278.31
City_1145,81.23,26.01,40496,375.94
City_1146,86.94,29.36,505051,45.76
City_1147,83.28,28.51,116744,414.55
City_1148,80.2,28.76,736670,154.52
City_1149,80.55,26.93,993197,410.4
City_1150,82.17,29.16,639645,421.74
City_1151,82.45,29.61,178775,471.05
City_1152,86.66,29.49,502063,413.84
City_1153,88.06,27.89,183178,173.91
City_1154,87.76,26.8,310299,64.89
City_1155,83.65,28.52,568352,246.05
City_1156,81.07,29.26,368955,12.55
City_1157,81.68,27.53,473998,361.56
City_1158,85.05,28.65,809339,125.45
City_1159,81.42,29.33,198416,105.25
City_1160,82.85,26.75,785345,8.96
City_1161,82.71,28.73,534864,485.5
City_1162,87.27,26.4,733199,66.23
City_1163,81.91,29.74,263687,35.6
City_1164,82.85,29.05,550520,293.54
City_1165,82.79,26.21,925145,167.67
City_1166,85.4,29.35,356398,309.29
City_1167,88.81,26.04,752302,96.98
City_1168,80.18,29.52,611331,138.94
City_1169,88.48,29.36,539465,393.84
City_1170,83.06,26.76,101084,347.13
City_1171,82.94,27.16,497882,316.09
City_1172,82.37,28.9,18620,290.8
City_1173,82.31,29.32,982562,314.91
City_1174,81.3,29.52,296675,473.53
City_1175,87.38,27.74,224000,445.22
City_1176,88.29,27.35,463803,194.44
City_1177,81.07,28.09,459407,125.86
City_1178,85.96,27.69,764861,235.47
City_1179,84.87,26.2,848712,176.01
City_1180,80.92,28.2,616340,37.35
City_1181,88.58,28.8,682078,286.8
City_1182,88.75,28.93,845090,376.01
City_1183,86.81,26.02,333466,312.72
City_1184,88.52,27.05,474840,26.61
City_1185,80.69,27.49,427731,445.44
City_1186,84.01,28.29,472831,159.71
City_1187,85.16,26.46,586996,52.52
City_1188,82.97,26.63,37747,60.67
City_1189,82.28,28.41,820333,185.1
City_1190,80.23,26.18,282173,39.61
City_1191,81.57,26.5,630915,69.54
City_1192,81.66,28.43,162949,111.13
City_1193,87.52,26.78,264415,236.3
City_1194,87.73,28.41,645292,397.79
City_1195,88.75,28.67,939127,470.73
City_1196,87.7,28.33,595711,483.41
City_1197,84.25,29.07,249927,330.29
City_1198,83.77,29.2,909618,216.14
City_1199,83.99,29.28,903420,209.27
City_1200,86.95,26.37,268366,430.03
City_1201,83.34,26.44,536862,342.41
City_1202,86.45,27.01,384765,48.88
City_1203,87.56,29.66,798653,123.75
City_1204,88.76,29.87,593188,397.37
City_1205,82.55,28.4,250175,204.24
City_1206,88.23,29.28,432038,68.9
City_1207,85.28,29.23,93626,479.29
City_1208,83.9,29.49,350625,101.57
City_1209,85.34,26.51,193282,485.56
City_1210,85.36,26.88,218789,402.98
City_1211,82.61,27.77,303767,315.03
City_1212,80.28,28.84,195922,185.1
City_1213,86.57,28.42,218046,203.64
City_1214,80.72,28.21,645641,203.48
City_1215,82.37,29.3,81149,160.74
City_1216,86.99,27.68,790154,426.59
City_1217,87.03,29.97,978378,405.02
City_1218,84.67,26.75,975252,115.46
City_1219,87.71,27.08,240942,99.75
City_1220,81.16,29.63,188715,136.49
City_1221,88.06,29.33,30170,36.62
City_1222,86.7,28.91,849866,226.77
City_1223,86.12,26.4,817665,447.79
City_1224,85.35,29.45,63616,494.52
City_1225,88.65,26.11,354983,31.94
City_1226,85.07,28.07,505824,91.59
City_1227,81.59,29.58,977494,489.88
City_1228,85.13,26.31,783896,126.7
City_1229,81.09,26.02,393142,273.07
City_1230,81.45,26.95,712410,179.86
City_1231,85.62,28.14,971159,214.76
City_1232,86.21,26.86,544373,291.91
City_1233,85.64,29.91,727600,364.78
City_1234,83.21,29.5,517315,203.06
City_1235,85.62,26.47,180582,396.82
City_1236,88.64,29.71,335316,335.78
City_1237,81.1,29.73,752205,154.33
City_1238,84.24,27.87,56144,481.16
City_1239,88.08,29.29,633997,14.57
City_1240,80.42,29.36,517145,284.12
City_1241,80.5,28.69,576280,92.38
City_1242,83.48,27.52,129114,434.14
City_1243,85.66,27.07,532008,331.59
City_1244,82.88,28.49,771849,210.38
City_1245,86.66,27.59,908624,407.83
City_1246,88.0,27.4,174549,155.12
City_1247,88.94,26.8,311511,325.63
City_1248,80.44,27.94,401881,487.88
City_1249,85.03,27.8,60976,311.44
City_1250,81.74,27.32,407228,115.5
City_1251,85.48,29.34,398260,297.26
City_1252,82.73,27.63,589428,444.62
City_1253,87.8,26.57,147607,44.12
City_1254,84.19,26.17,368735,487.46
City_1255,80.48,26.47,370242,311.58
City_1256,85.73,28.96,189560,405.11
City_1257,83.68,28.63,761428,131.01
City_1258,80.64,28.12,384533,67.48
City_1259,87.35,26.25,461534,266.68
City_1260,82.7,29.02,845964,223.13
City_1261,80.66,26.84,110738,80.7
City_1262,86.19,27.95,241088,162.37
City_1263,85.97,29.38,208843,96.04
City_1264,86.7,28.52,469094,230.12
City_1265,82.03,28.54,611779,486.95
City_1266,83.65,26.25,310430,274.18
City_1267,87.59,27.42,965997,155.7
City_1268,82.7,29.43,716874,209.0
City_1269,85.57,26.97,580148,96.55
City_1270,88.51,26.91,766128,100.53
City_1271,86.86,26.71,785193,201.23
City_1272,87.98,28.62,150686,374.56
City_1273,81.13,28.38,15078,433.3
City_1274,80.38,27.5,106836,465.17
City_1275,85.04,26.3,724350,142.78
City_1276,82.47,27.55,115311,405.37
City_1277,85.4,29.35,987303,65.07
City_1278,85.68,28.96,71592,29.54
City_1279,82.71,28.87,678459,286.43
City_1280,83.97,29.36,745033,64.71
City_1281,84.29,26.42,532328,72.93
City_1282,83.35,27.15,92007,172.67
City_1283,85.69,28.92,143259,363.01
City_1284,83.49,28.36,968659,265.66
City_1285,88.56,27.72,68310,36.16
City_1286,86.74,29.4,436881,281.15
City_1287,82.23,26.39,177079,483.24
City_1288,81.8,26.63,786002,116.8
City_1289,85.68,29.42,35654,316.7
City_1290,82.83,29.64,506590,359.05
City_1291,87.65,28.27,210531,146.62
City_1292,88.34,26.56,196933,132.5
City_1293,81.43,27.76,614944,249.2
City_1294,87.64,29.52,361779,452.92
City_1295,81.25,29.68,315355,260.96
City_1296,81.06,29.67,266587,282.92
City_1297,83.0,29.77,516717,283.78
City_1298,87.01,27.51,603151,178.4
City_1299,84.24,29.21,595171,60.62
City_1300,86.01,29.44,161088,343.12
City_1301,81.2,26.43,875230,88.39
City_1302,81.68,28.37,482628,132.65
